lz: 445.81901804855988303 Vol: 68558017.736565828323 PE: -28422978.1940616  Pxx: -0.000103330305711194 Pyy: 5.64465516553619e-05 Pzz: 7.20738287697046 
lz: 446.25143222707487212 Vol: 68555375.315425589681 PE: -28422304.0548354  Pxx: 8.55287783129863e-05 Pyy: 6.40308013982464e-05 Pzz: 7.1756246633093 
lz: 446.68384640558889487 Vol: 68550143.255821362138 PE: -28421808.852252  Pxx: -2.69445180066374e-05 Pyy: -2.3797852910267e-05 Pzz: 7.12885983788664 
lz: 447.11626058410388396 Vol: 68550617.052681326866 PE: -28421158.8198579  Pxx: 0.000123257109267716 Pyy: -8.29163843826487e-05 Pzz: 7.10566632555926 
lz: 447.54867476261790671 Vol: 68548930.270769163966 PE: -28420549.8401382  Pxx: 1.09850490257072e-05 Pyy: 2.17487827272711e-05 Pzz: 7.079537951062 
lz: 447.9810889411328958 Vol: 68545091.430816933513 PE: -28419981.7178375  Pxx: -3.67776580329176e-05 Pyy: 3.49545335780655e-05 Pzz: 7.05732757478862 
lz: 448.41350311964788489 Vol: 68545442.675098761916 PE: -28419347.6152682  Pxx: 6.97356965422763e-05 Pyy: 7.42701919945081e-05 Pzz: 7.0335017094364 
lz: 448.84591729816190764 Vol: 68545497.681320011616 PE: -28418590.2744593  Pxx: -9.56172753328015e-06 Pyy: -4.07099466632702e-05 Pzz: 7.02202793963236 
lz: 449.27833147667689673 Vol: 68544021.14773376286 PE: -28417661.4358543  Pxx: -9.26736795623193e-05 Pyy: -0.000144923047319557 Pzz: 7.01321891808945 
lz: 449.71074565519086264 Vol: 68545154.748887747526 PE: -28416923.1614476  Pxx: 6.58457641089531e-05 Pyy: 7.66106179530864e-05 Pzz: 7.00084911053072 
lz: 450.14315983370590857 Vol: 68545613.866752102971 PE: -28416091.5627016  Pxx: 1.18622523410508e-05 Pyy: -3.30133653411634e-05 Pzz: 6.99260092899754 
lz: 450.57557401222089766 Vol: 68549152.375676140189 PE: -28415014.2508593  Pxx: 1.66365156911162e-05 Pyy: 6.49098083423949e-05 Pzz: 6.99076527522823 
lz: 451.00798819073486357 Vol: 68550042.827854201198 PE: -28414059.6879866  Pxx: 8.03918087025934e-06 Pyy: 1.37681382079e-05 Pzz: 6.9888479015456 
lz: 451.4404023692499095 Vol: 68548247.397207140923 PE: -28413151.0474904  Pxx: -5.84213045922162e-06 Pyy: -0.000117160286910458 Pzz: 6.98305696514667 
lz: 451.87281654776387541 Vol: 68551416.126520335674 PE: -28412275.7786627  Pxx: 4.75323616783604e-05 Pyy: -1.24737809936796e-05 Pzz: 6.97662342900027 
